Date:  18:54; domingo; agosto 31; 2025
Model name: Prot 2
Study name: Thermal 1(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (mm)  ,Y (mm)  ,Z (mm)
73484  ,1.338e+02   ,-440.19  ,18  ,175.27
73657  ,1.419e+02   ,-248.27  ,18  ,-172.27
73658  ,1.421e+02   ,-240.32  ,18  ,-172.81
73779  ,1.474e+02   ,-118.5  ,18  ,13.456
73789  ,1.403e+02   ,-183.61  ,18  ,204.13
73790  ,1.400e+02   ,-186.05  ,18  ,209
74092  ,1.413e+02   ,-384.05  ,18  ,-69.192
74135  ,1.432e+02   ,-121.2  ,18  ,168.84
74136  ,1.430e+02   ,-129.86  ,18  ,164.7
74144  ,1.421e+02   ,-60.252  ,18  ,203.53
74145  ,1.421e+02   ,-55.017  ,18  ,203.53
74146  ,1.418e+02   ,-57.622  ,18  ,209
74237  ,1.477e+02   ,103.94  ,18  ,-30.235
74332  ,1.391e+02   ,409.99  ,18  ,100.78
74353  ,1.465e+02   ,-92.312  ,18  ,93.619
74354  ,1.472e+02   ,-85.336  ,18  ,80.512
74355  ,1.468e+02   ,-77.953  ,18  ,93.928
74623  ,1.411e+02   ,-184.37  ,18  ,191.35
74740  ,1.485e+02   ,67.173  ,18  ,-3.0459
74743  ,1.484e+02   ,70.236  ,18  ,-17.964
74864  ,1.467e+02   ,170.12  ,18  ,20.046
74891  ,1.475e+02   ,-96.517  ,18  ,-47.7
75053  ,1.423e+02   ,64.723  ,18  ,197.43
75061  ,1.442e+02   ,203.32  ,18  ,-127.25
75062  ,1.448e+02   ,204.69  ,18  ,-111.31
75156  ,1.462e+02   ,208.99  ,18  ,42.084
75161  ,1.466e+02   ,195.87  ,18  ,35.381
75163  ,1.425e+02   ,371.06  ,18  ,-46.059
75164  ,1.418e+02   ,384.05  ,18  ,-38.362
75184  ,1.469e+02   ,183.18  ,18  ,28.402
75185  ,1.467e+02   ,195.87  ,18  ,20.303
75312  ,1.417e+02   ,332.33  ,18  ,-130.32
75425  ,1.432e+02   ,332.69  ,18  ,-85.058
75738  ,1.454e+02   ,280.59  ,18  ,-53.239
75739  ,1.456e+02   ,280.13  ,18  ,-38.362
75741  ,1.457e+02   ,263.94  ,18  ,40.163
75887  ,1.463e+02   ,254.14  ,18  ,-22.969
75888  ,1.467e+02   ,242.39  ,18  ,-30.445
76019  ,1.465e+02   ,-140.96  ,18  ,37.468
76020  ,1.471e+02   ,-127.56  ,18  ,42.981
76021  ,1.467e+02   ,-134.87  ,18  ,54.929
76079  ,1.413e+02   ,-359.24  ,18  ,-117.17
76110  ,1.424e+02   ,-21.937  ,18  ,-196.04
76212  ,1.414e+02   ,-284.51  ,18  ,165.09
76218  ,1.410e+02   ,-304.18  ,18  ,167.02
76219  ,1.416e+02   ,-296.15  ,18  ,154.98
76237  ,1.447e+02   ,-319.1  ,18  ,-15.309
76238  ,1.452e+02   ,-306.11  ,18  ,-23.006
76287  ,1.391e+02   ,-423.02  ,18  ,77.062
76288  ,1.399e+02   ,-410.03  ,18  ,69.364
76289  ,1.395e+02   ,-410.03  ,18  ,84.76
76314  ,1.444e+02   ,251.28  ,18  ,115.65
76348  ,1.439e+02   ,247.07  ,18  ,129.6
76464  ,1.403e+02   ,-410.03  ,18  ,38.574
76465  ,1.402e+02   ,-410.03  ,18  ,53.969
76481  ,1.401e+02   ,-356.98  ,18  ,144.65
76482  ,1.397e+02   ,-371.89  ,18  ,141.19
76683  ,1.478e+02   ,-105.76  ,18  ,17.576
76854  ,1.403e+02   ,410.03  ,18  ,-38.362
76881  ,1.392e+02   ,362.05  ,18  ,-161.64
77004  ,1.400e+02   ,292.17  ,18  ,-189.88
77193  ,1.462e+02   ,250.76  ,18  ,34.48
77194  ,1.467e+02   ,237.37  ,18  ,27.412
77204  ,1.461e+02   ,248.2  ,18  ,46.154
77260  ,1.466e+02   ,-229.81  ,18  ,-6.8236
77261  ,1.466e+02   ,-229.53  ,18  ,7.1208
77338  ,1.348e+02   ,-402.57  ,18  ,202.21
77339  ,1.350e+02   ,-396.33  ,18  ,202.21
77377  ,1.408e+02   ,98.52  ,18  ,-209
77414  ,1.456e+02   ,-196.37  ,18  ,85.999
77448  ,1.424e+02   ,215.27  ,18  ,159.86
77449  ,1.417e+02   ,210.38  ,18  ,175.46
77450  ,1.424e+02   ,205  ,18  ,160.97
77523  ,1.459e+02   ,-173.87  ,18  ,76.209
77524  ,1.463e+02   ,-179.15  ,18  ,62.474
77573  ,1.450e+02   ,-47.401  ,18  ,-151.78
77579  ,1.455e+02   ,48.488  ,18  ,-143.47
77657  ,1.399e+02   ,163.85  ,18  ,202.34
77666  ,1.460e+02   ,120.33  ,18  ,102.02
77764  ,1.457e+02   ,-239.21  ,18  ,-82.125
77911  ,1.483e+02   ,-47.492  ,18  ,49.182
77920  ,1.464e+02   ,160.13  ,18  ,10.794
77929  ,1.447e+02   ,175.26  ,18  ,-113.38
77930  ,1.441e+02   ,173.9  ,18  ,-129.32
78061  ,1.435e+02   ,-300.15  ,18  ,116.4
78191  ,1.450e+02   ,196.65  ,18  ,108.46
78370  ,1.461e+02   ,139.8  ,18  ,-63.358
78382  ,1.385e+02   ,436.01  ,18  ,38.773
78435  ,1.352e+02   ,-428.16  ,18  ,-169.34
78436  ,1.349e+02   ,-436.4  ,18  ,-162.42
78517  ,1.414e+02   ,307.41  ,18  ,-158.19
78560  ,1.441e+02   ,29.573  ,18  ,165.92
78614  ,1.387e+02   ,436.01  ,18  ,7.8897
78684  ,1.390e+02   ,267.93  ,18  ,209
78754  ,1.466e+02   ,228.67  ,18  ,-22.573
78755  ,1.464e+02   ,229.9  ,18  ,-37.745
78798  ,1.362e+02   ,417.86  ,18  ,166.33
78803  ,1.371e+02   ,403.26  ,18  ,160.75
78811  ,1.441e+02   ,332.09  ,18  ,-38.362
78847  ,1.419e+02   ,-371.06  ,18  ,-76.889
78887  ,1.425e+02   ,-292.62  ,18  ,140.99
78935  ,1.423e+02   ,-358.07  ,18  ,-84.587
79010  ,1.380e+02   ,-411  ,18  ,-132.51
79011  ,1.386e+02   ,-410.08  ,18  ,-116.04
79112  ,1.455e+02   ,-175.83  ,18  ,-92.749
79571  ,1.409e+02   ,384.13  ,18  ,85.02
79572  ,1.419e+02   ,371.14  ,18  ,77.323
79575  ,1.405e+02   ,384.09  ,18  ,101.01
79923  ,1.442e+02   ,61.474  ,18  ,-168.43
79980  ,1.443e+02   ,222.52  ,18  ,121.58
79991  ,1.440e+02   ,-108.38  ,18  ,-153.28
80044  ,1.425e+02   ,255.56  ,18  ,-157.01
80045  ,1.418e+02   ,255.94  ,18  ,-168.81
80046  ,1.416e+02   ,269.36  ,18  ,-163.8
80059  ,1.439e+02   ,332.09  ,18  ,53.997
80069  ,1.489e+02   ,-0.29079  ,18  ,-28.422
80070  ,1.490e+02   ,-1.1962  ,18  ,-12.137
80071  ,1.489e+02   ,-11.011  ,18  ,-23.636
80148  ,1.462e+02   ,-138.13  ,18  ,-62.495
80172  ,1.403e+02   ,320.46  ,18  ,166.31
80173  ,1.408e+02   ,307.52  ,18  ,170.46
80174  ,1.413e+02   ,311.92  ,18  ,156.92
80178  ,1.470e+02   ,-124.11  ,18  ,-58.776
80190  ,1.466e+02   ,-47.914  ,18  ,117.4
80281  ,1.470e+02   ,-33.113  ,18  ,-99.267
80286  ,1.475e+02   ,-20.576  ,18  ,-90.829
80287  ,1.471e+02   ,-20.149  ,18  ,-105.97
80347  ,1.450e+02   ,113.14  ,18  ,131.15
80372  ,1.416e+02   ,345.65  ,18  ,122.16
80416  ,1.444e+02   ,319.1  ,18  ,46.301
80417  ,1.441e+02   ,332.09  ,18  ,38.604
80425  ,1.403e+02   ,-177.09  ,18  ,-203.44
80542  ,1.442e+02   ,20.028  ,18  ,167.04
80588  ,1.450e+02   ,12.513  ,18  ,156.13
80605  ,1.420e+02   ,281.81  ,18  ,-157.33
80606  ,1.426e+02   ,283.05  ,18  ,-143.25
80615  ,1.450e+02   ,142.92  ,18  ,107.23
81034  ,1.456e+02   ,-61.4  ,18  ,-144.16
81094  ,1.388e+02   ,360.66  ,18  ,171.93
81181  ,1.347e+02   ,-402.45  ,18  ,-202.69
81196  ,1.469e+02   ,-46.498  ,18  ,-106.9
81216  ,1.464e+02   ,-46.903  ,18  ,-121.96
81217  ,1.468e+02   ,-60.715  ,18  ,-114.46
81257  ,1.402e+02   ,307.07  ,18  ,181.06
81492  ,1.442e+02   ,-307.98  ,18  ,-84.618
81633  ,1.456e+02   ,-149.41  ,18  ,80.504
81804  ,1.371e+02   ,423.18  ,18  ,140.34
82048  ,1.464e+02   ,211.09  ,18  ,13.535
82072  ,1.429e+02   ,-51.039  ,18  ,-188.99
82073  ,1.430e+02   ,-56.634  ,18  ,-190.01
82074  ,1.424e+02   ,-48.335  ,18  ,-196.64
82424  ,1.434e+02   ,-234.2  ,18  ,140.64
82425  ,1.429e+02   ,-232.83  ,18  ,153.67
82426  ,1.432e+02   ,-249.43  ,18  ,148.52
82431  ,1.395e+02   ,360.45  ,18  ,159.56
82851  ,1.410e+02   ,175.5  ,18  ,189.92
82954  ,1.383e+02   ,436.01  ,18  ,-53.876
82955  ,1.381e+02   ,436.01  ,18  ,-69.366
82956  ,1.370e+02   ,449  ,18  ,-61.791
83066  ,1.410e+02   ,159.47  ,18  ,184.42
83137  ,1.405e+02   ,-238.02  ,18  ,197.72
83190  ,1.401e+02   ,-245.72  ,18  ,203.6
83220  ,1.449e+02   ,-135.07  ,18  ,119.58
83253  ,1.373e+02   ,436.01  ,18  ,-100.25
83254  ,1.383e+02   ,423.05  ,18  ,-108.13
83305  ,1.391e+02   ,-410.02  ,18  ,100.34
83480  ,1.459e+02   ,248.97  ,18  ,60.56
83481  ,1.463e+02   ,235.79  ,18  ,54.877
83513  ,1.454e+02   ,263.75  ,18  ,64.436
83705  ,1.453e+02   ,34.351  ,18  ,143.42
83706  ,1.455e+02   ,19.512  ,18  ,142.75
83707  ,1.461e+02   ,27.278  ,18  ,131.06
84022  ,1.474e+02   ,61.396  ,18  ,-93.381
84082  ,1.441e+02   ,-36.569  ,18  ,167.04
84116  ,1.424e+02   ,183.1  ,18  ,171.9
84186  ,1.420e+02   ,16.715  ,18  ,-203.29
84187  ,1.418e+02   ,14.443  ,18  ,-209
84346  ,1.446e+02   ,91.321  ,18  ,144.32
84347  ,1.451e+02   ,75.791  ,18  ,142.57
84348  ,1.455e+02   ,83.653  ,18  ,131.74
84354  ,1.468e+02   ,53.636  ,18  ,-106.27
84357  ,1.470e+02   ,-110.58  ,18  ,70.323
84498  ,1.464e+02   ,141.79  ,18  ,-35.489
84499  ,1.472e+02   ,130.98  ,18  ,-24.247
84675  ,1.373e+02   ,381.58  ,18  ,177.59
84713  ,1.451e+02   ,-269.43  ,18  ,-69.593
84720  ,1.457e+02   ,-256.03  ,18  ,-63.591
84794  ,1.441e+02   ,-239.36  ,18  ,126.92
84795  ,1.438e+02   ,-222.75  ,18  ,132.08
84866  ,1.402e+02   ,-292.04  ,18  ,186.96
84867  ,1.402e+02   ,-286.26  ,18  ,186.16
84875  ,1.426e+02   ,-76.508  ,18  ,-186.51
84879  ,1.422e+02   ,-69.036  ,18  ,-197.36
84966  ,1.433e+02   ,115.27  ,18  ,170.33
84967  ,1.426e+02   ,103.98  ,18  ,180.21
84968  ,1.434e+02   ,106.16  ,18  ,166.88
84972  ,1.453e+02   ,-217.91  ,18  ,93.423
84973  ,1.456e+02   ,-220.94  ,18  ,78.494
84974  ,1.431e+02   ,122.55  ,18  ,168.7
85130  ,1.417e+02   ,129.24  ,18  ,-186.91
85131  ,1.423e+02   ,125.06  ,18  ,-178.29
85132  ,1.421e+02   ,118.06  ,18  ,-187.68
85303  ,1.405e+02   ,-258.11  ,18  ,-188.79
85304  ,1.411e+02   ,-261.18  ,18  ,-178.97
85305  ,1.404e+02   ,-266.75  ,18  ,-185.54
85310  ,1.424e+02   ,180.29  ,18  ,-170.99
85311  ,1.417e+02   ,187.66  ,18  ,-179.86
85312  ,1.424e+02   ,189.77  ,18  ,-169.45
85323  ,1.421e+02   ,-231.68  ,18  ,-169.82
85324  ,1.421e+02   ,-218.77  ,18  ,-164.8
85346  ,1.395e+02   ,-220.7  ,18  ,-209
85349  ,1.399e+02   ,-218.48  ,18  ,-202.42
85350  ,1.400e+02   ,-224.75  ,18  ,-202.42
85381  ,1.387e+02   ,-436.01  ,18  ,-23.058
85382  ,1.399e+02   ,-423.02  ,18  ,-15.309
85581  ,1.446e+02   ,-241.7  ,18  ,110.67
85674  ,1.448e+02   ,-102.85  ,18  ,-139.09
85778  ,1.469e+02   ,-6.5147  ,18  ,116.25
85785  ,1.472e+02   ,13.203  ,18  ,103.56
85790  ,1.465e+02   ,19.54  ,18  ,117.67
85806  ,1.433e+02   ,-345.08  ,18  ,-61.494
85807  ,1.429e+02   ,-358.07  ,18  ,-53.796
85846  ,1.423e+02   ,-262.27  ,18  ,157.3
85847  ,1.429e+02   ,-263.64  ,18  ,144.27
85871  ,1.463e+02   ,-214.43  ,18  ,33.484
85940  ,1.429e+02   ,-23.316  ,18  ,185.97
85941  ,1.423e+02   ,-28.264  ,18  ,195.17
86014  ,1.466e+02   ,226.67  ,18  ,7.07
86065  ,1.486e+02   ,48.136  ,18  ,-28.149
86161  ,1.432e+02   ,-332.26  ,18  ,86.058
86165  ,1.477e+02   ,-8.9128  ,18  ,89.591
86305  ,1.474e+02   ,-46.925  ,18  ,-91.76
86359  ,1.428e+02   ,-66.603  ,18  ,-189.46
86387  ,1.448e+02   ,262.09  ,18  ,-93.754
86413  ,1.399e+02   ,-160.03  ,18  ,-202.27
86464  ,1.485e+02   ,51.551  ,18  ,-43.21
86465  ,1.483e+02   ,38.844  ,18  ,-40.258
86523  ,1.436e+02   ,-131.78  ,18  ,150.94
86532  ,1.461e+02   ,198.35  ,18  ,65.474
86619  ,1.409e+02   ,-213.63  ,18  ,-186.07
86681  ,1.389e+02   ,306.87  ,18  ,203.25
86743  ,1.460e+02   ,-209.67  ,18  ,-58.892
86784  ,1.404e+02   ,203.66  ,18  ,195.88
86796  ,1.411e+02   ,185.22  ,18  ,191.44
86818  ,1.337e+02   ,-423.25  ,18  ,-203.22
86827  ,1.344e+02   ,-413.2  ,18  ,-203.54
86836  ,1.345e+02   ,-416.04  ,18  ,-197.76
86897  ,1.423e+02   ,9.3598  ,18  ,203.04
86898  ,1.421e+02   ,15.116  ,18  ,203.04
86899  ,1.418e+02   ,12.393  ,18  ,209
87091  ,1.486e+02   ,-56.688  ,18  ,37.317
87192  ,1.483e+02   ,-49.496  ,18  ,-48.596
87295  ,1.438e+02   ,210.17  ,18  ,130.19
87296  ,1.438e+02   ,195.44  ,18  ,138.57
87297  ,1.450e+02   ,181.92  ,18  ,116.84
87298  ,1.444e+02   ,195.72  ,18  ,123.39
87428  ,1.411e+02   ,-120.56  ,18  ,-202.9
87429  ,1.409e+02   ,-126.25  ,18  ,-202.9
87430  ,1.406e+02   ,-123.46  ,18  ,-209
87459  ,1.404e+02   ,-300.81  ,18  ,-179.55
87475  ,1.401e+02   ,-295.65  ,18  ,-187.57
87512  ,1.402e+02   ,-138.32  ,18  ,-202.41
87513  ,1.406e+02   ,-142.42  ,18  ,-195.18
87574  ,1.408e+02   ,247.75  ,18  ,190.22
87575  ,1.414e+02   ,249.01  ,18  ,180.33
87576  ,1.407e+02   ,256.21  ,18  ,187.57
87698  ,1.457e+02   ,254.2  ,18  ,-67.648
87714  ,1.398e+02   ,371.17  ,18  ,140.63
87828  ,1.409e+02   ,-159.31  ,18  ,186.8
87829  ,1.416e+02   ,-155.05  ,18  ,176.19
87830  ,1.411e+02   ,-148.09  ,18  ,182.8
88121  ,1.433e+02   ,-305.52  ,18  ,-112.26
88122  ,1.438e+02   ,-305.78  ,18  ,-98.38
88210  ,1.483e+02   ,-37.568  ,18  ,-41.323
88415  ,1.432e+02   ,-332.68  ,18  ,-85.132
88536  ,1.460e+02   ,-227.61  ,18  ,67.584
88567  ,1.388e+02   ,-344.12  ,18  ,-181.73
88568  ,1.386e+02   ,-349.82  ,18  ,-183.25
88586  ,1.372e+02   ,-358.11  ,18  ,-204.01
88587  ,1.369e+02   ,-363.83  ,18  ,-204.01
88588  ,1.367e+02   ,-361.14  ,18  ,-209
88633  ,1.374e+02   ,-398.61  ,18  ,-156.17
88634  ,1.378e+02   ,-386.84  ,18  ,-162.75
88635  ,1.385e+02   ,-387.16  ,18  ,-147.38
88761  ,1.409e+02   ,-217.46  ,18  ,185.62
88762  ,1.409e+02   ,-210.45  ,18  ,185.99
88763  ,1.403e+02   ,-213.83  ,18  ,195.39
88853  ,1.400e+02   ,249.19  ,18  ,-203.64
89047  ,1.382e+02   ,-332.23  ,18  ,195.16
89096  ,1.423e+02   ,-178.01  ,18  ,170.72
89114  ,1.424e+02   ,-62.884  ,18  ,197.62
89622  ,1.456e+02   ,91.502  ,18  ,-121.12
89623  ,1.460e+02   ,76.189  ,18  ,-118.51
89675  ,1.406e+02   ,-189.95  ,18  ,-197.75
89732  ,1.463e+02   ,-206.93  ,18  ,-34.468
89870  ,1.466e+02   ,-200.27  ,18  ,10.665
89871  ,1.468e+02   ,-181.3  ,18  ,10.89
89872  ,1.465e+02   ,-190.12  ,18  ,22.307
90056  ,1.424e+02   ,-158.56  ,18  ,165.09
90274  ,1.452e+02   ,-195.95  ,18  ,-102.76
90308  ,1.403e+02   ,-268.75  ,18  ,185.69
90309  ,1.397e+02   ,-272.71  ,18  ,195.17
90383  ,1.466e+02   ,-227.06  ,18  ,-18.192
90774  ,1.411e+02   ,-179.53  ,18  ,190.79
90775  ,1.406e+02   ,-181.18  ,18  ,198.69
91030  ,1.359e+02   ,-373.23  ,18  ,209
91035  ,1.456e+02   ,104.01  ,18  ,119.34
91036  ,1.456e+02   ,117.97  ,18  ,116.99
91074  ,1.458e+02   ,-119.28  ,18  ,113.63
91075  ,1.458e+02   ,-106.94  ,18  ,115.88
91103  ,1.457e+02   ,239.79  ,18  ,84.759
91456  ,1.404e+02   ,-182.12  ,18  ,-203.64
91583  ,1.479e+02   ,24.462  ,18  ,76.473
91647  ,1.317e+02   ,-442.56  ,18  ,-209
91829  ,1.441e+02   ,15.353  ,18  ,-171.84
91961  ,1.395e+02   ,-359.76  ,18  ,157.91
91972  ,1.394e+02   ,-351.18  ,18  ,170.16
91975  ,1.389e+02   ,-363.92  ,18  ,168.08
92135  ,1.455e+02   ,-101.13  ,18  ,-122.93
92136  ,1.460e+02   ,-104.65  ,18  ,-108.97
92197  ,1.365e+02   ,410.86  ,18  ,-163.91
92202  ,1.455e+02   ,48.476  ,18  ,144.59
92203  ,1.449e+02   ,40.711  ,18  ,156.28
92229  ,1.424e+02   ,18.098  ,18  ,196.2
92230  ,1.420e+02   ,21.131  ,18  ,202.15
92288  ,1.429e+02   ,28.337  ,18  ,186.02
92470  ,1.468e+02   ,111.88  ,18  ,75.751
92625  ,1.459e+02   ,55.119  ,18  ,130.86
92626  ,1.455e+02   ,61.479  ,18  ,143.72
92691  ,1.476e+02   ,109.92  ,18  ,25.858
93081  ,1.372e+02   ,357.89  ,18  ,-203.99
93082  ,1.367e+02   ,360.93  ,18  ,-209
93174  ,1.456e+02   ,167.36  ,18  ,-82.263
93175  ,1.459e+02   ,155.28  ,18  ,-72.88
93176  ,1.455e+02   ,151.92  ,18  ,-86.454
93201  ,1.435e+02   ,229.41  ,18  ,-141.86
93203  ,1.442e+02   ,231.39  ,18  ,-126.48
93271  ,1.485e+02   ,-37.453  ,18  ,-12.803
93325  ,1.462e+02   ,129.56  ,18  ,85.794
93488  ,1.458e+02   ,-267.06  ,18  ,-15.208
93674  ,1.399e+02   ,-210.5  ,18  ,202.38
93675  ,1.400e+02   ,-204.16  ,18  ,202.38
93676  ,1.395e+02   ,-207.84  ,18  ,209
93863  ,1.372e+02   ,-358.99  ,18  ,202.96
93864  ,1.376e+02   ,-356.39  ,18  ,197.14
93923  ,1.417e+02   ,127.22  ,18  ,189.14
94028  ,1.423e+02   ,231.49  ,18  ,165.81
94054  ,1.429e+02   ,35.361  ,18  ,186.28
94241  ,1.403e+02   ,-178.78  ,18  ,203.56
94250  ,1.378e+02   ,386.53  ,18  ,-162.49
94298  ,1.393e+02   ,-317.71  ,18  ,188.06
94391  ,1.371e+02   ,423.41  ,18  ,-140.22
94392  ,1.356e+02   ,436.37  ,18  ,-147.8
94426  ,1.425e+02   ,-371.06  ,18  ,-46.099
94431  ,1.416e+02   ,-384.05  ,18  ,-53.796
94432  ,1.418e+02   ,-384.05  ,18  ,-38.401
94443  ,1.419e+02   ,-384.05  ,18  ,-23.006
94577  ,1.455e+02   ,-131.3  ,18  ,105.37
94578  ,1.461e+02   ,-126.95  ,18  ,91.046
94677  ,1.344e+02   ,413.12  ,18  ,-203.51
94691  ,1.373e+02   ,-436.01  ,18  ,-100.33
94695  ,1.328e+02   ,449  ,18  ,-179.88
94723  ,1.391e+02   ,303.72  ,18  ,-203.1
94724  ,1.392e+02   ,298.39  ,18  ,-203.1
94725  ,1.388e+02   ,300.91  ,18  ,-209
94766  ,1.370e+02   ,-449  ,18  ,62.054
94771  ,1.465e+02   ,-200.85  ,18  ,32.886
94822  ,1.370e+02   ,-449  ,18  ,-61.891
94909  ,1.416e+02   ,208.02  ,18  ,-177.47
94910  ,1.410e+02   ,202.23  ,18  ,-186.44
94921  ,1.381e+02   ,-436.01  ,18  ,-69.439
94922  ,1.383e+02   ,-436.01  ,18  ,-53.946
94931  ,1.383e+02   ,375.19  ,18  ,-165.01
94932  ,1.372e+02   ,386.65  ,18  ,-173.93
95010  ,1.345e+02   ,-398.64  ,18  ,-209
95160  ,1.348e+02   ,-424.4  ,18  ,-181.74
95242  ,1.442e+02   ,48.859  ,18  ,-168.27
95434  ,1.412e+02   ,-90.425  ,18  ,-201.62
95435  ,1.417e+02   ,-93.625  ,18  ,-195.13
95436  ,1.412e+02   ,-97.152  ,18  ,-202.51
95481  ,1.475e+02   ,-109.99  ,18  ,-53.34
95549  ,1.409e+02   ,-164.09  ,18  ,-186.21
95553  ,1.420e+02   ,43.113  ,18  ,-202.05
95563  ,1.410e+02   ,-172.7  ,18  ,-189.34
95598  ,1.421e+02   ,-51.143  ,18  ,-203.33
95599  ,1.421e+02   ,-56.486  ,18  ,-203.33
95600  ,1.418e+02   ,-53.7  ,18  ,-209
95632  ,1.403e+02   ,-192.61  ,18  ,-203.12
95633  ,1.401e+02   ,-198.3  ,18  ,-203.12
95634  ,1.398e+02   ,-195.73  ,18  ,-209
95667  ,1.411e+02   ,-197.33  ,18  ,-187.45
95668  ,1.410e+02   ,-203.7  ,18  ,-186.25
95669  ,1.405e+02   ,-201.55  ,18  ,-196.03
95820  ,1.429e+02   ,198.5  ,18  ,-155.82
95854  ,1.437e+02   ,185.24  ,18  ,-147.39
95855  ,1.436e+02   ,201.34  ,18  ,-142.63
96021  ,1.472e+02   ,29.951  ,18  ,-94.263
96150  ,1.397e+02   ,423.02  ,18  ,-46.059
96247  ,1.406e+02   ,-132.07  ,18  ,-202.41
96248  ,1.400e+02   ,-135.4  ,18  ,-209
96284  ,1.411e+02   ,-129.17  ,18  ,-196.31
96314  ,1.342e+02   ,-426.25  ,18  ,189.84
96315  ,1.349e+02   ,-422.44  ,18  ,182.29
96316  ,1.349e+02   ,-417.31  ,18  ,190.09
96372  ,1.423e+02   ,158.28  ,18  ,160.6
96407  ,1.427e+02   ,-4.3494  ,18  ,197.01
96408  ,1.425e+02   ,-1.5815  ,18  ,202.94
96445  ,1.387e+02   ,333.7  ,18  ,-185.35
96460  ,1.377e+02   ,334.12  ,18  ,-201.18
96491  ,1.375e+02   ,449  ,18  ,0.16859
96566  ,1.395e+02   ,160.61  ,18  ,-209
96567  ,1.409e+02   ,161.17  ,18  ,-185.87
96568  ,1.409e+02   ,153.65  ,18  ,-185.1
96569  ,1.404e+02   ,155.02  ,18  ,-194.62
96590  ,1.411e+02   ,195.77  ,18  ,-187.66
96591  ,1.412e+02   ,190.48  ,18  ,-187.72
96592  ,1.407e+02   ,189.11  ,18  ,-197.06
96598  ,1.487e+02   ,61.477  ,18  ,12.228
96615  ,1.432e+02   ,-3.4198  ,18  ,-190.46
96628  ,1.421e+02   ,-61.624  ,18  ,-203.58
96629  ,1.419e+02   ,-66.76  ,18  ,-203.58
96630  ,1.416e+02   ,-64.179  ,18  ,-209
96633  ,1.474e+02   ,61.273  ,18  ,91.887
96656  ,1.424e+02   ,-59.068  ,18  ,-197.91
96674  ,1.477e+02   ,115.41  ,18  ,12.43
96718  ,1.379e+02   ,326.53  ,18  ,-202.42
96719  ,1.382e+02   ,320.17  ,18  ,-202.42
96720  ,1.377e+02   ,323.59  ,18  ,-209
96790  ,1.411e+02   ,-188.97  ,18  ,190.62
96845  ,1.429e+02   ,-207.43  ,18  ,153.74
96846  ,1.421e+02   ,-205.67  ,18  ,168.96
96847  ,1.423e+02   ,-215.83  ,18  ,161.01
96849  ,1.398e+02   ,-196.19  ,18  ,209
96858  ,1.410e+02   ,-195.57  ,18  ,190.03
97022  ,1.438e+02   ,319.73  ,18  ,77.629
97067  ,1.395e+02   ,152.64  ,18  ,209
97094  ,1.436e+02   ,-192.54  ,18  ,-145.13
97153  ,1.419e+02   ,-121  ,18  ,189.26
97154  ,1.424e+02   ,-118.52  ,18  ,181.25
97155  ,1.421e+02   ,-113.02  ,18  ,190.05
97163  ,1.410e+02   ,-171.31  ,18  ,189.15
97164  ,1.408e+02   ,-166.21  ,18  ,188.62
97165  ,1.404e+02   ,-171.25  ,18  ,197.59
97188  ,1.403e+02   ,-159.25  ,18  ,195.23
97213  ,1.395e+02   ,-253.81  ,18  ,209
97249  ,1.414e+02   ,-242.61  ,18  ,180.17
97268  ,1.448e+02   ,5.5068  ,18  ,-161.01
97334  ,1.405e+02   ,-144.93  ,18  ,194.11
97387  ,1.393e+02   ,274.22  ,18  ,-201.69
97413  ,1.398e+02   ,241.89  ,18  ,-209
97444  ,1.407e+02   ,122  ,18  ,-209
97457  ,1.456e+02   ,276.26  ,18  ,50.098
97458  ,1.452e+02   ,278.63  ,18  ,62.698
97491  ,1.431e+02   ,53.25  ,18  ,-188.49
97495  ,1.421e+02   ,48.942  ,18  ,-203.17
97496  ,1.424e+02   ,46.027  ,18  ,-196.22
97508  ,1.399e+02   ,423.02  ,18  ,15.514
97539  ,1.373e+02   ,411.35  ,18  ,-148.55
97600  ,1.420e+02   ,384.05  ,18  ,7.8176
97601  ,1.428e+02   ,371.06  ,18  ,15.514
97607  ,1.401e+02   ,-410.03  ,18  ,-53.796
97669  ,1.416e+02   ,168.98  ,18  ,-178.88
97703  ,1.388e+02   ,355.43  ,18  ,-177.3
97719  ,1.378e+02   ,361.21  ,18  ,-191.94
97730  ,1.452e+02   ,294.54  ,18  ,-61.246
97731  ,1.451e+02   ,282.02  ,18  ,-68.427
97842  ,1.449e+02   ,75.435  ,18  ,-144.9
97923  ,1.466e+02   ,-60.613  ,18  ,116.31
97926  ,1.473e+02   ,-22.775  ,18  ,91.097
98024  ,1.399e+02   ,177.09  ,18  ,209
98120  ,1.459e+02   ,-143.33  ,18  ,66.044
98141  ,1.488e+02   ,18.868  ,18  ,-7.1305
98169  ,1.467e+02   ,178.25  ,18  ,-27.055
98197  ,1.479e+02   ,112.4  ,18  ,-14.388
98204  ,1.488e+02   ,18.857  ,18  ,11.836
98205  ,1.485e+02   ,35.201  ,18  ,14.577
98206  ,1.488e+02   ,25.845  ,18  ,23.751
98262  ,1.409e+02   ,-282.3  ,18  ,176.68
98352  ,1.460e+02   ,6.733  ,18  ,-133.38
98423  ,1.392e+02   ,290.67  ,18  ,203.38
